state,yr,qtr,index_nsa,index_sa,Warning
OH,2002,2,157.20,155.40,
OH,2002,3,158.76,157.24,
OH,2002,4,159.31,158.88,
OH,2003,1,159.73,160.19,
OH,2003,2,163.53,161.57,
OH,2003,3,164.55,162.85,
OH,2003,4,164.71,164.33,
OH,2004,1,165.21,165.86,
OH,2004,2,169.06,166.93,
OH,2004,3,170.18,168.22,
OH,2004,4,169.83,169.59,
OH,2005,1,169.95,170.84,
OH,2005,2,174.48,172.14,
OH,2005,3,174.84,172.56,
OH,2005,4,173.82,173.75,
OH,2006,1,173.24,174.46,
OH,2006,2,176.86,174.32,
OH,2006,3,176.23,173.56,
OH,2006,4,172.89,172.99,
OH,2007,1,171.62,173.25,
OH,2007,2,174.47,171.76,
OH,2007,3,173.11,170.14,
OH,2007,4,167.74,167.94,
OH,2008,1,163.02,165.01,
OH,2008,2,165.26,162.52,
OH,2008,3,162.79,159.70,
OH,2008,4,156.03,156.24,
OH,2009,1,152.66,154.90,
OH,2009,2,158.51,155.78,
OH,2009,3,158.85,155.63,
OH,2009,4,155.94,156.09,
OH,2010,1,153.34,155.90,
OH,2010,2,155.89,153.17,
OH,2010,3,153.12,149.82,
OH,2010,4,149.79,149.90,
OH,2011,1,143.52,146.17,
OH,2011,2,147.93,145.29,
OH,2011,3,149.37,146.00,
OH,2011,4,146.42,146.59,
OH,2012,1,144.20,146.94,
OH,2012,2,151.81,149.04,
OH,2012,3,153.15,149.68,
OH,2012,4,149.84,150.11,
OH,2013,1,148.74,151.45,
OH,2013,2,156.16,153.29,
OH,2013,3,159.09,155.64,
OH,2013,4,156.00,156.30,
OH,2014,1,155.99,158.57,
OH,2014,2,162.00,159.04,
OH,2014,3,163.70,160.45,
OH,2014,4,162.56,162.77,
OH,2015,1,161.26,163.69,
OH,2015,2,168.56,165.54,
OH,2015,3,169.91,166.76,
OH,2015,4,168.83,169.06,
OH,2016,1,168.44,170.65,
OH,2016,2,176.04,173.02,
OH,2016,3,178.87,175.66,
OH,2016,4,177.55,177.93,
OH,2017,1,178.58,180.55,
OH,2017,2,186.18,183.10,
OH,2017,3,189.13,185.83,
OH,2017,4,188.01,188.60,
OH,2018,1,190.69,192.38,
OH,2018,2,197.27,194.11,
OH,2018,3,200.99,197.64,
OH,2018,4,199.72,200.42,
OH,2019,1,201.36,202.96,
OH,2019,2,209.49,205.92,
OH,2019,3,212.31,209.08,
OH,2019,4,212.35,213.24,
OH,2020,1,215.93,217.50,
OH,2020,2,224.67,220.39,
OH,2020,3,233.20,229.99,
OH,2020,4,238.88,240.26,
OH,2021,1,245.00,246.68,
OH,2021,2,261.49,255.75,
OH,2021,3,268.40,265.07,
OH,2021,4,272.59,274.87,
OH,2022,1,283.80,285.44,
OH,2022,2,300.05,292.78,
OH,2022,3,298.80,295.37,
OH,2022,4,295.75,298.79,
OK,1991,1,100.00,100.00,
OK,1991,2,100.82,100.21,
OK,1991,3,101.69,100.87,
OK,1991,4,102.31,101.35,
OK,1992,1,102.78,102.81,
OK,1992,2,102.73,102.10,
OK,1992,3,103.93,103.08,
OK,1992,4,105.40,104.42,
OK,1993,1,105.53,105.60,
OK,1993,2,108.13,107.41,
OK,1993,3,109.91,108.98,
OK,1993,4,111.55,110.55,
OK,1994,1,111.96,112.08,
OK,1994,2,114.35,113.53,
OK,1994,3,114.58,113.56,
OK,1994,4,115.92,114.97,
OK,1995,1,114.86,115.01,
OK,1995,2,116.61,115.70,
OK,1995,3,118.79,117.71,
OK,1995,4,118.92,118.03,
OK,1996,1,118.92,119.07,
OK,1996,2,121.24,120.26,
OK,1996,3,122.27,121.11,
OK,1996,4,122.45,121.65,
OK,1997,1,122.81,122.91,
OK,1997,2,124.56,123.53,
OK,1997,3,125.34,124.13,
OK,1997,4,125.97,125.25,
OK,1998,1,126.60,126.64,
OK,1998,2,129.72,128.62,
OK,1998,3,130.51,129.24,
OK,1998,4,132.87,132.19,
OK,1999,1,133.56,133.55,
OK,1999,2,136.08,134.89,
OK,1999,3,138.30,137.00,
OK,1999,4,138.44,137.73,
OK,2000,1,139.56,139.55,
OK,2000,2,141.96,140.68,
OK,2000,3,143.19,141.86,
OK,2000,4,144.19,143.47,
OK,2001,1,144.79,144.82,
OK,2001,2,147.83,146.42,
OK,2001,3,148.94,147.61,
OK,2001,4,149.25,148.48,
OK,2002,1,150.69,150.81,
OK,2002,2,152.58,151.02,
OK,2002,3,153.67,152.30,
OK,2002,4,155.69,154.91,
OK,2003,1,155.21,155.43,
OK,2003,2,158.86,157.11,
OK,2003,3,160.31,158.87,
OK,2003,4,161.14,160.36,
OK,2004,1,161.88,162.22,
OK,2004,2,166.09,164.17,
OK,2004,3,165.06,163.45,
OK,2004,4,167.90,167.20,
OK,2005,1,168.57,169.07,
OK,2005,2,173.48,171.36,
OK,2005,3,176.35,174.43,
OK,2005,4,177.79,177.21,
OK,2006,1,179.47,180.19,
OK,2006,2,184.63,182.25,
OK,2006,3,185.27,182.98,
OK,2006,4,185.57,185.17,
OK,2007,1,189.00,189.99,
OK,2007,2,191.29,188.66,
OK,2007,3,195.05,192.45,
OK,2007,4,193.67,193.35,
OK,2008,1,191.34,192.61,
OK,2008,2,195.21,192.36,
OK,2008,3,194.23,191.54,
OK,2008,4,187.66,187.28,
OK,2009,1,189.46,191.02,
OK,2009,2,195.64,192.63,
OK,2009,3,195.46,192.74,
OK,2009,4,192.02,191.56,
OK,2010,1,189.41,191.13,
OK,2010,2,194.50,191.41,
OK,2010,3,193.17,190.50,
OK,2010,4,191.40,190.94,
OK,2011,1,183.09,184.74,
OK,2011,2,192.52,189.44,
OK,2011,3,189.11,186.49,
